Make,Model,Vehicle Class,Transmission,Fuel Type,Engine Size(L),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km)
5,1936,12,17,4,0.28,0.33636363636363636,270.0
5,1937,12,17,4,0.4666666666666667,0.43636363636363634,320.0
5,1940,12,17,4,0.4666666666666667,0.47727272727272735,341.0
5,1942,12,17,4,0.28,0.33636363636363636,270.0
5,1943,12,17,4,0.4666666666666667,0.43636363636363634,320.0
7,767,12,3,3,0.36,0.43636363636363634,322.0
7,770,11,15,3,0.06666666666666665,0.19090909090909097,194.0
7,769,11,15,3,0.06666666666666665,0.17272727272727278,185.0
7,774,11,15,3,0.06666666666666665,0.21363636363636368,208.0
7,773,11,15,3,0.06666666666666665,0.19090909090909097,196.0
7,778,11,3,3,0.21333333333333332,0.26363636363636367,232.0
7,1123,2,17,3,0.36,0.24545454545454548,224.0
7,1124,2,17,3,0.36,0.26818181818181824,235.0
7,1501,2,15,4,0.14666666666666667,0.26363636363636367,233.0
7,1502,2,15,4,0.14666666666666667,0.3,250.0
7,1879,0,15,3,0.2,0.2545454545454545,226.0
8,360,0,17,4,0.14666666666666667,0.23636363636363644,217.0
8,360,0,25,4,0.14666666666666667,0.27272727272727276,236.0
8,360,0,17,3,0.21333333333333332,0.2318181818181818,216.0
8,360,0,17,3,0.36,0.26818181818181824,234.0
8,361,0,17,4,0.14666666666666667,0.24545454545454548,222.0
8,361,0,17,3,0.36,0.29545454545454547,248.0
8,362,0,17,4,0.36,0.35454545454545455,279.0
8,362,0,25,4,0.36,0.3863636363636364,295.0
8,581,1,17,4,0.14666666666666667,0.24545454545454548,223.0
8,582,1,17,3,0.36,0.31363636363636366,259.0
8,583,2,17,4,0.14666666666666667,0.24545454545454548,223.0
8,583,2,17,3,0.36,0.26818181818181824,234.0
8,584,2,17,3,0.36,0.29545454545454547,248.0
8,592,2,17,4,0.36,0.39090909090909093,299.0
8,593,2,17,4,0.7066666666666667,0.45,329.0
8,788,12,5,4,0.7066666666666667,0.45454545454545453,331.0
8,2008,11,17,3,0.36,0.29090909090909095,245.0
8,2009,11,17,3,0.36,0.3181818181818182,260.0
8,2012,1,15,3,0.36,0.3181818181818182,260.0
8,2013,1,15,3,0.36,0.3409090909090909,272.0
8,2014,1,15,4,0.36,0.39545454545454556,299.0
9,439,10,17,4,0.14666666666666667,0.24545454545454548,222.0
9,439,10,25,4,0.14666666666666667,0.27272727272727276,236.0
9,439,10,17,3,0.36,0.29545454545454547,249.0
9,439,10,25,3,0.36,0.3454545454545454,274.0
9,441,10,17,4,0.7066666666666667,0.3454545454545454,273.0
9,441,10,25,4,0.7066666666666667,0.3636363636363637,284.0
9,443,10,12,4,0.7066666666666667,0.5227272727272727,367.0
9,443,10,25,4,0.7066666666666667,0.490909090909091,349.0
9,518,5,3,3,0.21333333333333332,0.3,252.0
9,518,5,25,3,0.21333333333333332,0.30909090909090914,254.0
9,518,5,3,0,0.2533333333333333,0.24545454545454548,255.0
9,518,5,5,3,0.36,0.3454545454545454,274.0
9,519,5,3,3,0.21333333333333332,0.3272727272727273,263.0
9,519,5,3,0,0.2533333333333333,0.28636363636363643,280.0
9,519,5,5,3,0.36,0.3681818181818182,286.0
9,520,5,3,0,0.2533333333333333,0.3454545454545454,315.0
9,520,5,5,3,0.36,0.45454545454545453,331.0
9,556,13,17,4,0.7066666666666667,0.37727272727272737,290.0
9,556,13,26,4,0.7066666666666667,0.35454545454545455,278.0
9,557,13,17,4,0.7066666666666667,0.4636363636363637,336.0
9,557,13,26,4,0.7066666666666667,0.4227272727272728,312.0
9,563,0,15,3,0.06666666666666665,0.13181818181818183,165.0
9,563,0,25,3,0.06666666666666665,0.1454545454545455,170.0
9,571,0,15,3,0.06666666666666665,0.14090909090909093,169.0
9,564,0,6,0,0.09333333333333335,0.10454545454545461,172.0
9,564,0,25,0,0.09333333333333335,0.10000000000000003,169.0
9,566,0,15,3,0.06666666666666665,0.1454545454545455,172.0
9,566,0,25,3,0.06666666666666665,0.15000000000000002,173.0
9,568,0,15,3,0.06666666666666665,0.1545454545454546,176.0
9,780,11,3,3,0.2,0.24090909090909096,221.0
9,783,11,3,3,0.2,0.24090909090909096,221.0
9,783,11,3,1,0.2,0.4318181818181818,223.0
9,781,11,3,3,0.2,0.27272727272727276,237.0
9,782,11,3,3,0.2,0.27272727272727276,237.0
9,782,11,3,1,0.2,0.45909090909090905,234.0
9,781,11,3,3,0.36,0.4045454545454546,304.0
9,810,15,3,3,0.68,0.6499999999999999,409.5
9,812,15,3,3,0.68,0.6499999999999999,409.5
9,1059,1,15,3,0.21333333333333332,0.24545454545454548,224.0
9,1062,1,15,3,0.36,0.29545454545454547,249.0
9,1062,1,15,1,0.36,0.47727272727272735,240.0
9,1215,2,3,3,0.08000000000000002,0.1681818181818182,182.0
9,1215,2,6,4,0.14666666666666667,0.2272727272727273,212.0
9,1216,2,19,3,0.12,0.04545454545454547,121.0
9,1651,6,3,3,0.5866666666666667,0.39090909090909093,297.0
9,1651,6,5,3,0.5866666666666667,0.4090909090909091,309.0
9,1651,6,5,4,0.7066666666666667,0.440909090909091,324.0
9,1654,6,3,3,0.45333333333333325,0.35454545454545455,279.0
9,1654,6,3,1,0.5866666666666667,0.590909090909091,284.0
9,1652,6,5,3,0.5866666666666667,0.4454545454545455,327.0
9,1652,6,5,4,0.7066666666666667,0.45454545454545453,330.0
9,1653,6,3,3,0.45333333333333325,0.3818181818181819,294.0
9,1653,6,3,1,0.45333333333333325,0.6318181818181818,294.0
9,1653,6,3,3,0.5866666666666667,0.4090909090909091,307.0
9,1653,6,3,1,0.5866666666666667,0.6272727272727272,315.0
9,1656,6,5,3,0.5866666666666667,0.4045454545454546,303.0
9,1675,0,15,3,0.06666666666666665,0.1681818181818182,184.0
9,1675,0,25,3,0.06666666666666665,0.15000000000000002,174.0
9,1675,0,15,3,0.12,0.1954545454545455,197.0
9,1675,0,24,3,0.12,0.19090909090909097,194.0
9,1676,9,15,3,0.06666666666666665,0.1681818181818182,184.0
9,1676,9,25,3,0.06666666666666665,0.15000000000000002,174.0
9,1676,9,15,3,0.12,0.1954545454545455,197.0
9,1676,9,24,3,0.12,0.19090909090909097,194.0
9,1687,10,19,3,0.06666666666666665,0.13636363636363635,167.0
9,1687,10,24,3,0.06666666666666665,0.14090909090909093,168.0
9,1697,12,3,3,0.5866666666666667,0.4045454545454546,305.0
9,1700,12,3,3,0.5866666666666667,0.4045454545454546,305.0
9,1700,12,3,1,0.5866666666666667,0.590909090909091,284.0
9,1762,12,3,3,0.5866666666666667,0.4045454545454546,305.0
9,1765,12,3,3,0.5866666666666667,0.4045454545454546,305.0
9,1765,12,3,1,0.5866666666666667,0.590909090909091,284.0
9,1764,12,3,1,0.5866666666666667,0.6318181818181818,299.0
9,1798,12,3,3,0.36,0.43636363636363634,322.0
9,1799,11,15,3,0.06666666666666665,0.19090909090909097,194.0
9,1799,11,25,3,0.06666666666666665,0.18636363636363634,194.0
9,1801,11,15,3,0.06666666666666665,0.21363636363636368,208.0
10,30,2,6,3,0.2,0.20454545454545459,201.0
10,30,2,6,1,0.2,0.3454545454545454,192.0
10,30,2,6,3,0.36,0.2772727272727273,241.0
10,30,2,6,1,0.36,0.4454545454545455,230.0
10,27,2,6,3,0.36,0.3045454545454546,252.0
10,27,2,6,1,0.36,0.4681818181818182,237.0
10,47,1,5,3,0.36,0.2818181818181819,242.0
10,49,1,5,3,0.36,0.31363636363636366,258.0
10,51,1,5,3,0.36,0.31363636363636366,258.0
10,51,1,5,1,0.36,0.49545454545454554,248.0
10,1341,4,6,3,0.36,0.30909090909090914,257.0
10,1342,4,6,3,0.36,0.29545454545454547,249.0
11,467,2,25,4,0.64,0.4090909090909091,307.0
11,467,2,25,4,0.7133333333333334,0.4454545454545455,325.0
11,469,2,5,3,0.36,0.31363636363636366,258.0
11,472,2,25,4,0.7133333333333334,0.4454545454545455,325.0
11,475,2,25,4,0.7066666666666667,0.5,352.0
11,476,1,2,3,0.36,0.3409090909090909,271.0
11,476,1,5,3,0.36,0.2818181818181819,242.0
11,478,1,5,3,0.36,0.31363636363636366,258.0
11,480,1,5,3,0.36,0.31363636363636366,258.0
11,480,1,5,1,0.36,0.49545454545454554,248.0
11,478,1,2,3,0.64,0.41818181818181827,312.0
11,712,12,5,3,0.64,0.45,328.0
11,989,4,3,1,0.36,0.5727272727272728,274.0
11,1100,11,1,3,0.2,0.3181818181818182,261.0
11,1102,11,3,3,0.36,0.3636363636363637,284.0
11,1102,11,3,1,0.36,0.5590909090909091,274.0
11,1881,13,25,4,0.7133333333333334,0.5681818181818183,387.0
12,0,13,3,3,0.06666666666666665,0.1772727272727273,187.0
12,0,13,25,3,0.06666666666666665,0.17272727272727278,185.0
12,127,3,3,3,0.06666666666666665,0.1772727272727273,186.0
12,127,3,24,3,0.06666666666666665,0.1454545454545455,171.0
12,129,3,3,3,0.06666666666666665,0.1772727272727273,186.0
12,129,3,24,3,0.06666666666666665,0.13181818181818183,163.0
12,125,3,3,3,0.06666666666666665,0.2090909090909091,202.0
12,125,3,24,3,0.06666666666666665,0.17272727272727278,186.0
12,126,3,3,3,0.06666666666666665,0.2090909090909091,202.0
12,126,3,24,3,0.06666666666666665,0.17272727272727278,186.0
12,131,9,3,3,0.06666666666666665,0.24090909090909096,221.0
12,133,11,25,3,0.06666666666666665,0.1954545454545455,197.0
12,133,11,6,3,0.2,0.23636363636363644,219.0
12,134,11,6,3,0.2,0.2545454545454545,226.0
13,437,1,19,3,0.14666666666666667,0.08181818181818185,138.0
13,759,11,15,3,0.14666666666666667,0.26363636363636367,233.0
13,760,11,15,3,0.14666666666666667,0.25909090909090915,230.0
13,759,11,15,3,0.3466666666666667,0.33636363636363636,270.0
13,761,11,15,3,0.14666666666666667,0.28636363636363643,244.0
13,761,11,15,3,0.24000000000000005,0.35909090909090907,281.0
13,761,11,15,3,0.3466666666666667,0.3636363636363637,284.0
13,792,11,15,3,0.08000000000000002,0.2272727272727273,214.0
13,792,11,15,3,0.14666666666666667,0.24545454545454548,222.0
13,794,11,15,3,0.21333333333333332,0.2545454545454545,229.0
13,794,11,15,1,0.21333333333333332,0.41818181818181827,219.0
13,793,11,15,3,0.08000000000000002,0.25,226.0
13,793,11,15,3,0.14666666666666667,0.2772727272727273,239.0
13,795,12,15,3,0.3466666666666667,0.45909090909090905,333.0
13,797,12,15,3,0.3466666666666667,0.4636363636363637,337.0
13,799,12,15,3,0.18666666666666665,0.3045454545454546,254.0
13,802,12,15,3,0.3466666666666667,0.35909090909090907,281.0
13,800,12,15,3,0.18666666666666665,0.3272727272727273,266.0
13,803,12,15,3,0.3466666666666667,0.3863636363636364,296.0
13,803,12,15,1,0.3466666666666667,0.5954545454545455,284.0
13,844,6,15,3,0.24000000000000005,0.3227272727272727,263.0
13,845,6,15,3,0.24000000000000005,0.3409090909090909,272.0
13,843,6,12,3,0.3466666666666667,0.3272727272727273,264.0
13,844,6,12,3,0.3466666666666667,0.3454545454545454,274.0
13,845,6,12,3,0.3466666666666667,0.37727272727272737,290.0
13,851,6,3,1,0.3466666666666667,0.531818181818182,258.0
13,851,6,15,3,0.5466666666666666,0.41363636363636364,310.0
13,851,6,15,1,0.5466666666666666,0.6181818181818182,291.0
13,853,6,15,3,0.5466666666666666,0.4727272727272727,340.0
13,853,6,15,1,0.5466666666666666,0.6181818181818182,291.0
13,846,6,15,3,0.24000000000000005,0.35000000000000003,276.0
13,847,6,15,3,0.24000000000000005,0.3818181818181819,293.0
13,846,6,12,3,0.3466666666666667,0.3636363636363637,284.0
13,847,6,12,3,0.3466666666666667,0.37272727272727285,288.0
13,848,6,12,3,0.3466666666666667,0.39090909090909093,298.0
13,854,6,3,3,0.3466666666666667,0.3818181818181819,293.0
13,854,6,3,1,0.3466666666666667,0.5818181818181818,281.0
13,854,6,15,3,0.5466666666666666,0.440909090909091,323.0
13,854,6,15,1,0.5466666666666666,0.6499999999999999,305.0
13,855,6,15,3,0.5466666666666666,0.45454545454545453,330.0
13,855,6,15,1,0.5466666666666666,0.6499999999999999,306.0
13,856,6,15,1,0.5466666666666666,0.6499999999999999,326.0
13,858,6,12,3,0.3466666666666667,0.4727272727272727,339.0
13,895,10,15,3,0.09333333333333335,0.15909090909090912,178.0
13,895,10,24,3,0.09333333333333335,0.1681818181818182,182.0
13,896,10,24,3,0.013333333333333336,0.12272727272727274,158.0
13,897,0,25,3,0.09333333333333335,0.18636363636363634,192.0
13,903,12,15,3,0.3466666666666667,0.43636363636363634,321.0
13,906,0,15,3,0.013333333333333336,0.1545454545454546,176.0
13,906,0,25,3,0.013333333333333336,0.13181818181818183,164.0
13,907,0,8,3,0.14666666666666667,0.17272727272727278,185.0
13,907,0,8,1,0.14666666666666667,0.29545454545454547,177.0
13,907,0,15,3,0.14666666666666667,0.1772727272727273,189.0
13,907,0,15,1,0.14666666666666667,0.30909090909090914,182.0
13,907,0,24,3,0.14666666666666667,0.19090909090909097,195.0
13,907,0,24,1,0.14666666666666667,0.33181818181818185,188.0
13,908,2,25,4,0.18666666666666665,0.30909090909090914,256.0
13,910,2,25,3,0.14666666666666667,0.23636363636363644,219.0
13,922,2,15,3,0.08000000000000002,0.2090909090909091,204.0
13,922,2,15,3,0.14666666666666667,0.25,225.0
13,922,2,3,3,0.21333333333333332,0.25,224.0
13,924,2,15,3,0.14666666666666667,0.27272727272727276,238.0
13,924,2,15,3,0.24000000000000005,0.33636363636363636,270.0
13,925,2,19,3,0.14666666666666667,0.06818181818181818,131.0
13,1007,13,9,4,0.3466666666666667,0.6000000000000001,406.0
13,1265,10,15,3,0.18666666666666665,0.25,226.0
13,1266,10,15,3,0.18666666666666665,0.2772727272727273,239.0
13,1265,10,25,3,0.18666666666666665,0.25909090909090915,230.0
13,1266,10,25,3,0.18666666666666665,0.25909090909090915,230.0
13,1265,10,15,3,0.37333333333333335,0.3181818181818182,259.0
13,1265,10,25,3,0.37333333333333335,0.33636363636363636,271.0
13,1265,10,15,3,0.5466666666666666,0.4000000000000001,303.0
13,1265,10,25,3,0.5466666666666666,0.4090909090909091,307.0
13,1266,10,25,3,0.5466666666666666,0.440909090909091,324.0
13,1267,10,15,3,0.18666666666666665,0.2772727272727273,239.0
13,1267,10,25,3,0.18666666666666665,0.27272727272727276,237.0
13,1267,10,15,3,0.5466666666666666,0.41363636363636364,309.0
13,1267,10,25,3,0.5466666666666666,0.440909090909091,324.0
13,1642,10,25,4,0.5733333333333334,0.47727272727272735,341.0
13,1754,15,15,3,0.3466666666666667,0.47727272727272735,344.0
13,1755,15,15,3,0.37333333333333335,0.5,354.0
13,1755,15,15,1,0.37333333333333335,0.6499999999999999,343.0
13,1766,1,15,3,0.14666666666666667,0.27272727272727276,238.0
13,1768,1,15,1,0.3466666666666667,0.49545454545454554,249.0
13,1791,7,15,3,0.21333333333333332,0.28636363636363643,244.0
13,1791,7,15,1,0.21333333333333332,0.45909090909090905,234.0
13,1795,7,15,3,0.21333333333333332,0.3045454545454546,253.0
13,1795,7,15,1,0.21333333333333332,0.48181818181818187,242.0
14,944,1,17,3,0.3866666666666666,0.3636363636363637,286.0
14,944,1,17,4,0.5466666666666666,0.45909090909090905,332.0
14,945,1,17,4,0.31999999999999995,0.35454545454545455,279.0
14,945,1,17,4,0.5466666666666666,0.4045454545454546,306.0
15,260,12,3,3,0.21333333333333332,0.2772727272727273,239.0
15,260,12,3,3,0.36,0.3272727272727273,265.0
15,261,12,3,3,0.21333333333333332,0.28636363636363643,243.0
15,261,12,3,3,0.36,0.3409090909090909,271.0
15,450,5,3,3,0.21333333333333332,0.3,252.0
15,450,5,25,3,0.21333333333333332,0.30909090909090914,254.0
15,450,5,3,0,0.2533333333333333,0.24545454545454548,255.0
15,450,5,5,3,0.36,0.3454545454545454,274.0
15,451,5,3,3,0.21333333333333332,0.3272727272727273,263.0
15,451,5,3,0,0.2533333333333333,0.28636363636363643,280.0
15,451,5,5,3,0.36,0.3681818181818182,286.0
15,1631,15,3,3,0.68,0.6499999999999999,409.5
15,1633,15,3,3,0.68,0.6499999999999999,409.5
15,1645,6,3,3,0.5866666666666667,0.39090909090909093,297.0
15,1645,6,5,3,0.5866666666666667,0.4090909090909091,309.0
15,1645,6,5,4,0.7066666666666667,0.440909090909091,323.0
15,1648,6,3,3,0.45333333333333325,0.35454545454545455,279.0
15,1648,6,3,1,0.5866666666666667,0.590909090909091,284.0
15,1646,6,5,3,0.5866666666666667,0.4454545454545455,327.0
15,1646,6,5,4,0.7066666666666667,0.45454545454545453,330.0
15,1647,6,3,3,0.45333333333333325,0.3818181818181819,294.0
15,1647,6,3,1,0.45333333333333325,0.6318181818181818,294.0
15,1647,6,3,3,0.5866666666666667,0.4090909090909091,307.0
15,1647,6,3,1,0.5866666666666667,0.6272727272727272,317.0
15,1650,6,5,3,0.5866666666666667,0.4045454545454546,303.0
15,1770,11,3,3,0.2,0.24090909090909096,221.0
15,1772,11,3,3,0.2,0.24090909090909096,221.0
15,1772,11,3,1,0.2,0.4318181818181818,223.0
15,1771,11,3,3,0.2,0.27272727272727276,237.0
15,1771,11,3,3,0.36,0.4045454545454546,304.0
15,2020,12,3,3,0.5866666666666667,0.4045454545454546,305.0
15,2026,12,3,3,0.5866666666666667,0.4045454545454546,305.0
15,2026,12,3,1,0.5866666666666667,0.590909090909091,284.0
15,2022,12,3,1,0.5866666666666667,0.6318181818181818,299.0
15,2023,12,5,4,0.7066666666666667,0.45454545454545453,330.0
15,2027,12,3,3,0.5866666666666667,0.4045454545454546,305.0
15,2031,12,3,3,0.5866666666666667,0.4045454545454546,305.0
15,2031,12,3,1,0.5866666666666667,0.590909090909091,284.0
15,2030,12,5,4,0.7066666666666667,0.45909090909090905,333.0
16,263,2,22,3,0.2,0.18636363636363634,190.0
16,263,2,25,3,0.2,0.22272727272727277,210.0
16,264,2,15,3,0.3466666666666667,0.25,225.0
16,264,2,25,3,0.3466666666666667,0.30909090909090914,254.0
16,266,2,19,3,0.2,0.1681818181818182,180.0
16,266,2,3,3,0.3466666666666667,0.24545454545454548,223.0
16,265,2,19,3,0.14666666666666667,0.04090909090909095,114.0
16,497,0,22,3,0.08000000000000002,0.12272727272727274,158.0
16,497,0,25,3,0.08000000000000002,0.12272727272727274,159.0
16,497,0,19,3,0.14666666666666667,0.13181818181818183,163.0
16,497,0,25,3,0.14666666666666667,0.15000000000000002,173.0
16,502,2,19,3,0.08000000000000002,0.11363636363636365,153.0
16,502,2,19,3,0.14666666666666667,0.13181818181818183,163.0
16,502,2,25,3,0.14666666666666667,0.15000000000000002,172.0
16,499,1,19,3,0.08000000000000002,0.12727272727272732,162.0
16,499,1,22,3,0.08000000000000002,0.1454545454545455,170.0
16,499,1,22,4,0.08000000000000002,0.1454545454545455,170.0
16,499,1,25,3,0.08000000000000002,0.14090909090909093,167.0
16,499,1,25,4,0.08000000000000002,0.14090909090909093,167.0
16,558,11,19,3,0.08000000000000002,0.1681818181818182,181.0
16,559,11,19,3,0.08000000000000002,0.1772727272727273,188.0
16,898,9,19,3,0.08000000000000002,0.10909090909090913,154.0
16,898,9,22,3,0.08000000000000002,0.13181818181818183,164.0
16,898,9,25,3,0.08000000000000002,0.15000000000000002,174.0
16,1039,9,19,3,0.12,0.1636363636363637,180.0
16,1039,9,22,3,0.12,0.1636363636363637,180.0
16,1039,9,25,3,0.12,0.1954545454545455,195.0
16,1040,9,19,3,0.12,0.18636363636363634,194.0
16,1040,9,22,3,0.12,0.18636363636363634,194.0
16,1324,4,3,3,0.3466666666666667,0.3,251.0
16,1370,11,3,3,0.3466666666666667,0.3045454545454546,254.0
16,1372,11,3,3,0.3466666666666667,0.3272727272727273,266.0
16,1372,11,18,3,0.3466666666666667,0.31363636363636366,256.0
16,1507,6,3,3,0.3466666666666667,0.3272727272727273,264.0
17,262,0,15,3,0.09333333333333335,0.17272727272727278,182.0
17,262,0,25,3,0.09333333333333335,0.1681818181818182,184.0
17,763,2,15,3,0.14666666666666667,0.15000000000000002,174.0
17,763,2,25,3,0.14666666666666667,0.1772727272727273,187.0
17,765,2,15,3,0.14666666666666667,0.2090909090909091,206.0
17,765,2,25,3,0.14666666666666667,0.2090909090909091,204.0
17,1067,1,8,3,0.09333333333333335,0.013636363636363669,103.0
17,1068,1,8,3,0.09333333333333335,0.0,96.0
17,1620,11,15,3,0.2,0.26818181818181824,235.0
17,1622,11,15,3,0.14666666666666667,0.3227272727272727,264.0
17,1622,11,15,3,0.2,0.3,253.0
17,1670,1,15,3,0.14666666666666667,0.2318181818181818,216.0
17,1670,1,15,3,0.2,0.18636363636363634,194.0
17,1674,1,15,3,0.2,0.2090909090909091,207.0
17,1671,2,15,3,0.14666666666666667,0.08636363636363636,143.0
17,1673,2,15,3,0.14666666666666667,0.07272727272727275,137.0
17,1814,11,9,3,0.09333333333333335,0.23636363636363644,221.0
17,1814,11,15,3,0.14666666666666667,0.22272727272727277,213.0
17,1816,11,15,3,0.14666666666666667,0.2772727272727273,241.0
17,1874,0,8,3,0.09333333333333335,0.15909090909090912,180.0
17,1874,0,25,3,0.09333333333333335,0.1772727272727273,188.0
17,1875,0,15,3,0.09333333333333335,0.18636363636363634,193.0
17,1875,0,25,3,0.09333333333333335,0.1954545454545455,200.0
18,1416,2,16,4,0.28,0.30909090909090914,256.0
18,1423,2,16,4,0.28,0.30909090909090914,257.0
18,1420,0,16,4,0.3466666666666667,0.2,200.0
18,1425,10,16,4,0.14666666666666667,0.26818181818181824,233.0
18,1425,10,16,4,0.28,0.3045454545454546,253.0
18,1431,10,16,4,0.28,0.31363636363636366,259.0
18,1435,2,16,4,0.37333333333333335,0.3454545454545454,274.0
18,1436,2,16,4,0.3466666666666667,0.1681818181818182,184.0
18,1444,0,9,4,0.14666666666666667,0.2,200.0
18,1445,0,9,4,0.14666666666666667,0.24090909090909096,221.0
18,1446,9,16,4,0.37333333333333335,0.35454545454545455,280.0
18,1447,11,22,4,0.3466666666666667,0.29090909090909095,246.0
18,1448,11,22,4,0.3466666666666667,0.30909090909090914,257.0
18,1449,12,22,3,0.21333333333333332,0.2272727272727273,214.0
18,1451,12,16,4,0.6266666666666666,0.5,355.0
19,863,11,17,4,0.28,0.35000000000000003,277.0
19,866,13,17,4,0.28,0.28636363636363643,242.0
19,869,13,17,4,0.28,0.28636363636363643,242.0
19,885,13,17,4,0.5466666666666666,0.41818181818181827,311.0
19,886,13,15,4,0.5466666666666666,0.41818181818181827,311.0
19,887,13,17,4,0.28,0.3045454545454546,253.0
19,888,13,17,4,0.28,0.3272727272727273,265.0
19,889,13,17,4,0.28,0.3045454545454546,253.0
19,890,13,17,4,0.28,0.3272727272727273,265.0
19,1970,0,17,0,0.14666666666666667,0.12727272727272732,186.0
19,1972,0,17,4,0.28,0.2772727272727273,238.0
19,1976,2,17,0,0.14666666666666667,0.12727272727272732,186.0
19,1980,2,17,4,0.28,0.28636363636363643,243.0
19,1987,1,17,4,0.28,0.35000000000000003,276.0
19,1993,1,17,4,0.28,0.35454545454545455,280.0
19,1998,1,17,4,0.5466666666666666,0.41818181818181827,313.0
20,485,11,6,3,0.2,0.25,225.0
20,485,11,6,3,0.3066666666666667,0.26818181818181824,234.0
20,487,11,6,3,0.2,0.26818181818181824,235.0
20,487,11,6,3,0.3066666666666667,0.2818181818181819,241.0
20,489,11,6,3,0.2,0.2772727272727273,240.0
20,489,11,6,3,0.3066666666666667,0.3181818181818182,259.0
20,490,11,6,3,0.2,0.30909090909090914,256.0
20,490,11,6,3,0.3066666666666667,0.3409090909090909,269.0
20,521,11,19,3,0.14666666666666667,0.26818181818181824,235.0
20,521,11,24,3,0.14666666666666667,0.23636363636363644,216.0
20,521,11,3,3,0.2,0.27272727272727276,238.0
20,521,11,24,3,0.2,0.23636363636363644,219.0
20,522,11,3,3,0.2,0.29545454545454547,249.0
20,522,11,19,3,0.2,0.3181818181818182,259.0
20,522,11,24,3,0.2,0.25909090909090915,230.0
20,990,12,5,3,0.64,0.45,328.0
20,997,12,5,4,0.7133333333333334,0.5272727272727273,368.0
20,1303,11,3,3,0.2,0.23636363636363644,218.0
20,1303,11,25,3,0.2,0.22272727272727277,211.0
20,1304,11,6,3,0.2,0.24545454545454548,222.0
20,1304,11,25,3,0.2,0.24090909090909096,221.0
20,1363,11,19,3,0.14666666666666667,0.26818181818181824,235.0
20,1363,11,24,3,0.14666666666666667,0.23636363636363644,216.0
20,1363,11,3,3,0.2,0.27272727272727276,238.0
20,1363,11,24,3,0.2,0.23636363636363644,219.0
20,1364,11,3,3,0.2,0.29545454545454547,249.0
20,1364,11,19,3,0.2,0.3181818181818182,259.0
20,1364,11,24,3,0.2,0.25909090909090915,230.0
20,1504,11,25,3,0.06666666666666665,0.21818181818181825,209.0
20,1506,11,6,3,0.2,0.24545454545454548,222.0
20,1506,11,6,1,0.2,0.3818181818181819,206.0
20,1505,11,25,3,0.06666666666666665,0.21818181818181825,211.0
20,1505,11,6,3,0.2,0.25909090909090915,230.0
20,1895,11,25,3,0.36,0.39545454545454556,298.0
20,1899,11,2,3,0.36,0.4227272727272728,313.0
20,1899,11,25,3,0.36,0.41818181818181827,312.0
21,438,1,17,3,0.31999999999999995,0.2772727272727273,237.0
21,914,2,15,3,0.14666666666666667,0.14090909090909093,170.0
21,913,2,15,3,0.14666666666666667,0.19090909090909097,198.0
21,912,2,25,3,0.14666666666666667,0.19090909090909097,195.0
21,915,1,9,3,0.09333333333333335,0.2090909090909091,207.0
21,915,1,15,3,0.14666666666666667,0.19090909090909097,197.0
21,915,1,25,3,0.14666666666666667,0.2090909090909091,204.0
21,916,0,9,3,0.09333333333333335,0.20454545454545459,204.0
21,916,0,25,3,0.09333333333333335,0.2318181818181818,216.0
21,916,0,15,3,0.14666666666666667,0.20454545454545459,203.0
21,916,0,25,3,0.14666666666666667,0.21363636363636368,209.0
21,1116,1,17,3,0.3866666666666666,0.35000000000000003,279.0
21,1116,1,17,4,0.5466666666666666,0.41818181818181827,317.0
21,1307,9,8,3,0.09333333333333335,0.03181818181818183,114.0
21,1308,9,8,3,0.09333333333333335,0.02727272727272731,110.0
21,1309,9,8,3,0.09333333333333335,0.05909090909090914,129.0
21,1326,1,15,3,0.2,0.1954545454545455,198.0
21,1327,1,15,3,0.2,0.1772727272727273,190.0
21,1330,1,15,3,0.14666666666666667,0.24090909090909096,224.0
21,1328,2,15,3,0.14666666666666667,0.06818181818181818,132.0
21,1508,0,15,3,0.09333333333333335,0.1681818181818182,181.0
21,1508,0,25,3,0.09333333333333335,0.1681818181818182,181.0
21,1515,8,15,3,0.14666666666666667,0.21818181818181825,210.0
21,1679,11,15,3,0.2,0.26363636363636367,234.0
21,1681,11,15,3,0.14666666666666667,0.31363636363636366,259.0
21,1681,11,15,3,0.2,0.29090909090909095,246.0
21,1681,11,15,3,0.31999999999999995,0.3681818181818182,289.0
21,1682,11,15,3,0.31999999999999995,0.33181818181818185,270.0
21,1683,9,15,3,0.09333333333333335,0.2090909090909091,205.0
21,1683,9,25,3,0.09333333333333335,0.21363636363636368,208.0
21,1683,9,15,3,0.14666666666666667,0.2090909090909091,206.0
21,1686,9,9,3,0.09333333333333335,0.2,199.0
21,1688,11,15,3,0.2,0.23636363636363644,220.0
21,1689,11,15,3,0.14666666666666667,0.3181818181818182,263.0
21,1689,11,15,3,0.2,0.29090909090909095,247.0
22,366,13,9,4,0.7133333333333334,0.6272727272727272,409.5
22,367,13,9,4,0.7133333333333334,0.6499999999999999,409.5
22,368,13,9,4,0.7133333333333334,0.6499999999999999,409.5
22,369,13,9,4,0.7133333333333334,0.6499999999999999,409.5
23,711,11,18,4,0.14666666666666667,0.3,252.0
23,1464,11,18,4,0.14666666666666667,0.25909090909090915,231.0
23,1465,11,18,4,0.14666666666666667,0.28636363636363643,243.0
